paper_id,term_1,term_2,id,sentence_index,segment_length,segment
30796049,pi3kage1,pdk1,30796049,38,214,in celegans the sole insulinigf1 receptor daf2 regulates the activity of pi3kage1 and through the downstream kinases pdk1 and akt12 controls the transcription factor daf16 lin etal 1997 ogg etal 1997 kenyon 2010
30796049,daf16,gas1,30796049,43,90,it is worth noting that daf16 age1 gas1 triple mutants did live a few days longer than gas
30796049,ipa,age1,30796049,93,167,ipa of the proteomic data predicted energy production ie atp synthesis and lipid metabolism to be differentially regulated in age1 gas1 compared to gas1 mutants fig2f
30796049,post,gas1,30796049,63,220,sem n3 pvalue00001 kruskalwallis test dunns post hoc correctionrepresentative curves show the lifespan of wt and gas1fc21 nematodes compared to b age1 and age1 gas1 mutants and c daf16 and daf16 age1 gas1 mutant an
30796049,post,age1,30796049,63,206,sem n3 pvalue00001 kruskalwallis test dunns post hoc correctionrepresentative curves show the lifespan of wt and gas1fc21 nematodes compared to b age1 and age1 gas1 mutants and c daf16 and daf16 age1 
30796049,gas1,age1,30796049,76,179,compared to gas1 mutants age1 gas1 double mutant nematodes exhibited a large increase of atp levels despite the lack of improvement in basal mitochondrial respiration fig1g and h
30796049,age1,gas1,30796049,78,68,tochondrial network may play a causative role for age1 gas1 longevit
30796049,age1,gas1,30796049,81,109,desto gain insight into the mechanisms underlying age1 gas1 longevity we performed mrna nextgeneration sequen
30796049,gas1,age1,30796049,82,157,a global analysis of the genomewide expression profiling revealed that over 2800 genes were significantly dysregulated in gas1 versus age1 gas1 mutants 5 fdr
30796049,gas1,age1,30796049,83,213,however most of the dysregulated gene expression in gas1 mutants was not rescued upon iis inhibition with only approximately 13 of genes dysregulated in gas1 reverting back to wt levels in age1 gas1 mutants fig2a
30796049,age1,ipa,30796049,84,138,to compare transcriptomic profiles from gas1 mutant and age1 gas1 double mutant animals we conducted an unbiased pathway analysis with ipa
30796049,gas1,ipa,30796049,84,138,to compare transcriptomic profiles from gas1 mutant and age1 gas1 double mutant animals we conducted an unbiased pathway analysis with ipa
30796049,gas1,age1,30796049,84,138,to compare transcriptomic profiles from gas1 mutant and age1 gas1 double mutant animals we conducted an unbiased pathway analysis with ipa
30796049,age1,gas1,30796049,86,134,specifically eif2 eif4p70s6k and mtor signaling pathways were significantly downregulated in age1 gas1 compared to gas1 mutants fig2b
30796049,ife2,gas1,30796049,88,197,we observed that ife2 gas1 double mutants had an increased lifespan compared to gas1 mutants although they displayed a shorter survival compared to age1 gas1 mutant nematodes fig2c and datasetev1
30796049,ife2,age1,30796049,88,197,we observed that ife2 gas1 double mutants had an increased lifespan compared to gas1 mutants although they displayed a shorter survival compared to age1 gas1 mutant nematodes fig2c and datasetev1
30796049,gas1,age1,30796049,88,197,we observed that ife2 gas1 double mutants had an increased lifespan compared to gas1 mutants although they displayed a shorter survival compared to age1 gas1 mutant nematodes fig2c and datasetev1
30796049,ife2,gas1,30796049,89,140,moreover we found that age1 ife2 gas1 triple mutants lived approximately as long as age1 gas1 double mutant nematodes fig2c and datasetev1
30796049,age1,ife2,30796049,89,140,moreover we found that age1 ife2 gas1 triple mutants lived approximately as long as age1 gas1 double mutant nematodes fig2c and datasetev1
30796049,age1,gas1,30796049,89,140,moreover we found that age1 ife2 gas1 triple mutants lived approximately as long as age1 gas1 double mutant nematodes fig2c and datasetev1
30796049,ife2,gas1,30796049,90,199,since ife2 gas1 did not fully phenocopy the lifespanextending effect of diminished iis in gas1 animals it is likely that inhibition of protein synthesis contributes only in part to age1 gas1 survival
30796049,ife2,age1,30796049,90,199,since ife2 gas1 did not fully phenocopy the lifespanextending effect of diminished iis in gas1 animals it is likely that inhibition of protein synthesis contributes only in part to age1 gas1 survival
30796049,gas1,age1,30796049,90,199,since ife2 gas1 did not fully phenocopy the lifespanextending effect of diminished iis in gas1 animals it is likely that inhibition of protein synthesis contributes only in part to age1 gas1 survival
30796049,gas1,age1,30796049,91,147,as a complementary approach to ngs we obtained quantitative proteomic profiling using isobaric tags tmtitraq in gas1 and age1 gas1 nematodes fig2d
30796049,ipa,atp,30796049,93,167,ipa of the proteomic data predicted energy production ie atp synthesis and lipid metabolism to be differentially regulated in age1 gas1 compared to gas1 mutants fig2f
30796049,age1,gas1,30796049,93,167,ipa of the proteomic data predicted energy production ie atp synthesis and lipid metabolism to be differentially regulated in age1 gas1 compared to gas1 mutants fig2f
30796049,atp,gas1,30796049,93,167,ipa of the proteomic data predicted energy production ie atp synthesis and lipid metabolism to be differentially regulated in age1 gas1 compared to gas1 mutants fig2f
30796049,kin1,gas1,30796049,160,170,ed rectangles band corresponding to downregulated kin1 phosphosubstraterepresentative lifespan assay of wt and age1 gas1 nematodes fed with empty vector ev and kin1 rnai 
30796049,age1,atp,30796049,76,179,compared to gas1 mutants age1 gas1 double mutant nematodes exhibited a large increase of atp levels despite the lack of improvement in basal mitochondrial respiration fig1g and h
30796049,gas1,atp,30796049,76,179,compared to gas1 mutants age1 gas1 double mutant nematodes exhibited a large increase of atp levels despite the lack of improvement in basal mitochondrial respiration fig1g and h
30796049,gas1,age1,30796049,75,77,we measured atp and oxygen consumption rate ocr in gas1 and age1 gas1 mutants
30796049,atp,age1,30796049,75,77,we measured atp and oxygen consumption rate ocr in gas1 and age1 gas1 mutants
30796049,gas1,daf16,30796049,63,108,nd gas1fc21 nematodes compared to b age1 and age1 gas1 mutants and c daf16 and daf16 age1 gas1 mutant animal
30796049,post,daf16,30796049,63,224,sem n3 pvalue00001 kruskalwallis test dunns post hoc correctionrepresentative curves show the lifespan of wt and gas1fc21 nematodes compared to b age1 and age1 gas1 mutants and c daf16 and daf16 age1 gas1 mutant animal
30796049,age1,gas1,30796049,66,109,d age1hx546 mev1kn1 animalsatp measurements in wt age1 gas1 and age1 gas1 mutant nematodes normalized to wt n
30796049,sem,gas1,30796049,67,144,bars meansem pvalue005 pvalue 0001 kruskalwallis test dunns post hoc correctionocr of gas1 and age1 gas1 mutant nematodes normalized to tof
30796049,sem,age1,30796049,67,144,bars meansem pvalue005 pvalue 0001 kruskalwallis test dunns post hoc correctionocr of gas1 and age1 gas1 mutant nematodes normalized to tof
30796049,sem,post,30796049,67,144,bars meansem pvalue005 pvalue 0001 kruskalwallis test dunns post hoc correctionocr of gas1 and age1 gas1 mutant nematodes normalized to tof
30796049,post,gas1,30796049,67,144,bars meansem pvalue005 pvalue 0001 kruskalwallis test dunns post hoc correctionocr of gas1 and age1 gas1 mutant nematodes normalized to tof
30796049,gas1,age1,30796049,67,144,bars meansem pvalue005 pvalue 0001 kruskalwallis test dunns post hoc correctionocr of gas1 and age1 gas1 mutant nematodes normalized to tof
30796049,post,age1,30796049,67,144,bars meansem pvalue005 pvalue 0001 kruskalwallis test dunns post hoc correctionocr of gas1 and age1 gas1 mutant nematodes normalized to tof
30796049,age1,post,30796049,69,215,right panel basal respiration in wt gas1 and age1 gas1 animals pooled from three biological replicates pvalue00001 nsnonsignificant kruskalwallis test dunns post hoc correctionsted images of representative mitoc
30796049,gas1,post,30796049,69,215,right panel basal respiration in wt gas1 and age1 gas1 animals pooled from three biological replicates pvalue00001 nsnonsignificant kruskalwallis test dunns post hoc correctionsted images of representative mitoc
30796049,age1,gas1,30796049,63,118,fespan of wt and gas1fc21 nematodes compared to b age1 and age1 gas1 mutants and c daf16 and daf16 age1 gas1 mutant an
30796049,gas1,age1,30796049,69,99,right panel basal respiration in wt gas1 and age1 gas1 animals pooled from three biological replica
30796049,sem,age1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,gas1,fzo1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,post,fzo1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,sem,post,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,post,gas1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,age1,gas1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,post,age1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,age1,fzo1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,sem,fzo1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,age1,gas1,30796049,74,171,for all panels wtwild type aage1 ggas1 a gage1 gas1we wondered whether the increased longevity of age1 gas1 mutants could be due to improved mitochondrial function
30796049,atp,gas1,30796049,75,77,we measured atp and oxygen consumption rate ocr in gas1 and age1 gas1 mutants
30796049,sem,gas1,30796049,72,225,right panel values of the maximum total recovery per strainsem pvalue0001 pvalue00001 oneway anova tukeys post hoc correctionrepresentative lifespan of age1 gas1 nematodes fed with empty vector ev and fzo1 rnai bacteria
30796049,kin1,age1,30796049,160,165,ed rectangles band corresponding to downregulated kin1 phosphosubstraterepresentative lifespan assay of wt and age1 gas1 nematodes fed with empty vector ev and kin1 
30796049,sem,age1,30796049,161,169,bars meansem n4 pvalue005 mannwhitney utestleft panel curves represent frap in age1 gas1 animals grown on rnai from larval l1 or from egg for fzo1 rnai to l4 stage
30796049,sem,gas1,30796049,54,145,bars meansem pvalue005 pvalue 0001 kruskalwallis test dunns post hoc correctionhocr of gas1 and age1 gas1 mutant nematodes normalized to tof
30796049,kin1,gas1,30796049,220,160,ts post hoc correctione fimmunoblot analysis of e kin1 phosphosubstrates and f phosphoaak2 in young adult gas1 mutant nematodes treated with vehicle dmso or met
30796049,post,dmso,30796049,220,236,pvalue00001 oneway anova dunnetts post hoc correctione fimmunoblot analysis of e kin1 phosphosubstrates and f phosphoaak2 in young adult gas1 mutant nematodes treated with vehicle dmso or methylxanthines actin loading controlgleft pan
